订单创建日期,销售订单号,行项目号,幅宽,订单件数,移库日期
2024/2/24,0021048362,90,2500,16.000,2024/2/27
2024/2/24,0021048362,100,1400,3.000,2024/2/27
2024/2/24,0021048362,110,1600,10.000,2024/2/27
2024/2/24,0021048362,120,1700,8.000,2024/2/27
2024/2/24,0021048362,130,2200,2.000,2024/2/24
2024/2/24,0021048362,140,2300,2.000,2024/2/26
2024/2/24,0021048362,150,1600,6.000,2024/2/27
2024/2/24,0021048362,160,1700,7.000,2024/2/27
2024/2/24,0021048362,170,1900,14.000,2024/2/27
2024/2/24,0021048362,180,2000,12.000,2024/2/27
2024/2/24,0021048362,190,2100,12.000,2024/2/27
2024/2/24,0021048362,200,2300,12.000,2024/2/27
2024/2/24,0021048362,210,2400,12.000,2024/2/27
2024/2/24,0021048363,10,1400,5.000,2024/2/27
2024/2/24,0021048363,20,1900,5.000,2024/2/27
2024/2/24,0021048363,30,2100,3.000,2024/2/26
2024/2/24,0021048363,40,1700,4.000,2024/2/27
2024/2/24,0021048363,50,1800,6.000,2024/2/27
2024/2/24,0021048363,60,2200,1.000,2024/2/27
2024/2/24,0021048363,70,2300,1.000,2024/2/27
2024/2/24,0021048367,10,1800,34.000,2024/2/26
2024/2/24,0021048367,20,1600,3.000,2024/2/24
2024/2/24,0021048367,30,1700,3.000,2024/2/24
2024/2/24,0021048367,40,1500,3.000,2024/2/24
2024/2/24,0021048368,10,2000,6.000,2024/2/27
2024/2/24,0021048368,20,2500,8.000,2024/2/27
2024/2/24,0021048368,30,1800,8.000,2024/2/27
2024/2/24,0021048368,40,1900,3.000,2024/2/27
2024/2/24,0021048368,50,2100,6.000,2024/2/27
2024/2/24,0021048368,60,2200,6.000,2024/2/27
2024/2/24,0021048368,70,2400,6.000,2024/2/27
2024/2/24,0021048372,10,1300,2.000,2024/2/27
2024/2/24,0021048372,20,1350,8.000,2024/2/27
2024/2/24,0021048372,30,1650,2.000,2024/2/27
2024/2/24,0021048372,40,1750,8.000,2024/2/27
2024/2/24,0021048372,50,1950,2.000,2024/2/27
2024/2/24,0021048372,60,2150,2.000,2024/2/27
2024/2/24,0021048372,70,2250,2.000,2024/2/27
2024/2/24,0021048372,80,2400,1.000,2024/2/27
2024/2/24,0021048372,90,2550,1.000,2024/2/27
2024/2/24,0021048372,100,2700,8.000,2024/2/27
2024/2/24,0021048372,110,2500,4.000,2024/2/27
2024/2/24,0021048372,120,1450,2.000,2024/2/27
2024/2/24,0021048372,130,1550,2.000,2024/2/27
2024/2/24,0021048372,140,1900,4.000,2024/2/27
2024/2/24,0021048372,150,2000,1.000,2024/2/27
2024/2/24,0021048372,160,2200,2.000,2024/2/26
2024/2/24,0021048372,170,2300,3.000,2024/2/27
2024/2/24,0021048372,180,2500,1.000,2024/2/27
2024/2/24,0021048372,190,1450,10.000,2024/2/27
2024/2/24,0021048377,10,1800,7.000,2024/2/27
2024/2/24,0021048377,20,2000,9.000,2024/2/27
2024/2/24,0021048377,30,2200,3.000,2024/2/24
2024/2/24,0021048377,40,2500,8.000,2024/2/24
2024/2/24,0021048377,50,1900,9.000,2024/2/25
2024/2/24,0021048377,60,2400,5.000,2024/2/24
2024/2/24,0021048378,10,1400,4.000,2024/2/24
2024/2/24,0021048379,10,1800,5.000,2024/2/24
2024/2/24,0021048379,20,1900,6.000,2024/2/24
2024/2/24,0021048379,30,2500,1.000,2024/2/24
2024/2/24,0021048379,40,2000,6.000,2024/2/24
2024/2/24,0021048379,50,2200,9.000,2024/2/24
2024/2/24,0021048379,60,1700,4.000,2024/2/24
2024/2/24,0021048379,70,1800,7.000,2024/2/24
2024/2/24,0021048379,80,2100,8.000,2024/2/24
2024/2/24,0021048379,90,2000,1.000,2024/2/24
2024/2/24,0021048379,100,1900,4.000,2024/2/24
2024/2/24,0021048379,110,2400,2.000,2024/2/24
2024/2/24,0021048384,10,2350,3.000,2024/2/24
2024/2/24,0021048384,20,2800,4.000,2024/2/24
2024/2/24,0021048387,10,2000,2.000,2024/2/27
2024/2/24,0021048387,20,2400,2.000,2024/2/24
2024/2/24,0021048387,30,2500,2.000,2024/2/24
2024/2/24,0021048387,40,1900,2.000,2024/2/24
2024/2/24,0021048387,50,2100,2.000,2024/2/27
2024/2/24,0021048391,10,1400,5.000,2024/2/24
2024/2/24,0021048391,20,1800,4.000,2024/2/24
2024/2/24,0021048391,30,2100,8.000,2024/2/24
2024/2/24,0021048391,40,2200,6.000,2024/2/24
2024/2/24,0021048391,50,2300,7.000,2024/2/24
2024/2/24,0021048391,60,1700,3.000,2024/2/24
2024/2/24,0021048391,70,1300,8.000,2024/2/24
2024/2/24,0021048391,80,1400,5.000,2024/2/24
2024/2/24,0021048391,90,1500,5.000,2024/2/24
2024/2/24,0021048391,100,2300,6.000,2024/2/24
2024/2/24,0021048391,110,2400,4.000,2024/2/24
2024/2/24,0021048392,10,2100,2.000,2024/2/24
2024/2/24,0021048392,20,2050,5.000,2024/2/24
2024/2/24,0021048392,30,2050,2.000,2024/2/24
2024/2/24,0021048392,40,2050,8.000,2024/2/24
2024/2/24,0021048392,50,2100,3.000,2024/2/24
2024/2/24,0021048395,10,2800,1.000,2024/2/24
2024/2/24,0021048396,10,1700,8.000,2024/2/27
2024/2/24,0021048396,20,1800,9.000,2024/2/25
2024/2/24,0021048396,30,1900,5.000,2024/2/24
2024/2/24,0021048396,40,2000,2.000,2024/2/25
2024/2/24,0021048396,50,1600,4.000,2024/2/24
2024/2/24,0021048396,60,2100,1.000,2024/2/25
2024/2/24,0021048396,70,2200,1.000,2024/2/25
2024/2/24,0021048397,10,1250,10.000,2024/2/24
2024/2/24,0021048397,20,1300,10.000,2024/2/24
2024/2/24,0021048398,10,2100,4.000,2024/2/24
2024/2/24,0021048398,20,2200,6.000,2024/2/24
2024/2/24,0021048398,30,2400,6.000,2024/2/24
2024/2/24,0021048398,40,2000,1.000,2024/2/24
2024/2/24,0021048398,50,1900,1.000,2024/2/24
2024/2/24,0021048398,60,2200,3.000,2024/2/24
2024/2/24,0021048400,10,1040,15.000,2024/2/26
2024/2/24,0021048400,20,900,6.000,2024/2/27
2024/2/24,0021048400,30,950,10.000,2024/2/25
2024/2/24,0021048400,50,1150,6.000,2024/2/27
2024/2/24,0021048401,10,1250,3.000,2024/2/24
2024/2/24,0021048401,20,1450,2.000,2024/2/24
2024/2/24,0021048401,30,1550,3.000,2024/2/24
2024/2/24,0021048401,40,1950,3.000,2024/2/25
2024/2/24,0021048401,50,1900,2.000,2024/2/24
2024/2/24,0021048402,10,835,9.000,2024/2/24
2024/2/24,0021048412,10,850,1.000,2024/2/24
2024/2/24,0021048412,20,1010,6.000,2024/2/24
2024/2/24,0021048412,30,980,20.000,2024/2/26
2024/2/24,0021048412,40,1130,15.000,2024/2/26
2024/2/24,0021048412,50,1200,30.000,2024/2/24
2024/2/24,0021048412,60,1250,45.000,2024/2/24
2024/2/24,0021048419,30,1800,7.000,2024/2/27
2024/2/24,0021048419,40,2250,15.000,2024/2/27
2024/2/24,0021048419,50,2400,30.000,2024/2/27
2024/2/24,0021048419,60,1850,3.000,2024/2/26
2024/2/24,0021048419,70,2400,3.000,2024/2/27
2024/2/24,0021048419,80,2450,2.000,2024/2/27
2024/2/24,0021048423,10,1800,3.000,2024/2/24
2024/2/24,0021048424,10,1700,1.000,2024/2/24
2024/2/24,0021048424,20,1800,2.000,2024/2/24
2024/2/24,0021048424,30,1950,1.000,2024/2/24
2024/2/24,0021048424,40,2400,4.000,2024/2/24
2024/2/24,0021048424,50,2050,1.000,2024/2/24
2024/2/24,0021048424,60,1750,4.000,2024/2/24
2024/2/24,0021048424,70,1850,3.000,2024/2/24
2024/2/24,0021048424,80,1900,1.000,2024/2/24
2024/2/24,0021048424,90,2050,1.000,2024/2/24
2024/2/24,0021048424,100,2100,1.000,2024/2/24
2024/2/24,0021048426,10,1650,6.000,2024/2/24
2024/2/24,0021048426,20,1850,3.000,2024/2/24
2024/2/24,0021048426,30,1950,3.000,2024/2/24
2024/2/24,0021048426,40,2000,3.000,2024/2/24
2024/2/24,0021048426,50,2100,4.000,2024/2/24
2024/2/24,0021048426,60,2400,4.000,2024/2/24
2024/2/24,0021048431,10,2050,5.000,2024/2/24
2024/2/24,0021048431,20,2100,4.000,2024/2/24
2024/2/24,0021048431,30,2150,4.000,2024/2/24
2024/2/24,0021048431,40,2200,4.000,2024/2/24
2024/2/24,0021048431,50,2250,4.000,2024/2/24
2024/2/24,0021048431,60,2300,4.000,2024/2/24
2024/2/24,0021048431,70,2350,3.000,2024/2/24
2024/2/24,0021048431,80,2400,2.000,2024/2/24
2024/2/24,0021048431,90,2450,5.000,2024/2/24
2024/2/24,0021048431,100,2500,4.000,2024/2/24
2024/2/24,0021048431,110,1350,1.000,2024/2/24
2024/2/24,0021048431,120,1400,2.000,2024/2/24
2024/2/24,0021048431,130,1450,1.000,2024/2/24
2024/2/24,0021048431,140,1550,2.000,2024/2/24
2024/2/24,0021048431,150,1700,3.000,2024/2/24
2024/2/24,0021048431,160,1850,1.000,2024/2/24
2024/2/24,0021048431,170,1900,2.000,2024/2/24
2024/2/24,0021048431,180,2000,2.000,2024/2/24
2024/2/24,0021048431,190,2250,3.000,2024/2/24
2024/2/24,0021048431,200,2350,2.000,2024/2/24
2024/2/24,0021048432,10,1850,7.000,2024/2/24
2024/2/24,0021048438,10,1500,2.000,2024/2/24
2024/2/24,0021048438,20,2300,1.000,2024/2/24
2024/2/24,0021048438,30,2400,1.000,2024/2/24
2024/2/24,0021048440,10,1400,2.000,2024/2/24
2024/2/24,0021048440,20,1300,23.000,2024/2/24
2024/2/24,0021048440,30,1350,2.000,2024/2/24
2024/2/24,0021048443,10,1900,5.000,2024/2/24
2024/2/24,0021048443,20,1400,1.000,2024/2/24
2024/2/24,0021048443,30,1900,2.000,2024/2/24
2024/2/24,0021048443,40,1300,1.000,2024/2/24
2024/2/24,0021048443,50,1900,2.000,2024/2/24
2024/2/24,0021048446,20,1650,10.000,2024/2/24
2024/2/24,0021048447,10,1700,10.000,2024/2/25
2024/2/24,0021048450,10,1640,8.000,2024/2/24
2024/2/24,0021048450,20,1750,3.000,2024/2/24
2024/2/24,0021048450,30,2200,2.000,2024/2/24
2024/2/24,0021048450,40,970,1.000,2024/2/24
2024/2/24,0021048450,50,980,9.000,2024/2/24
2024/2/24,0021048450,60,1150,2.000,2024/2/24
2024/2/24,0021048457,10,1400,27.000,2024/2/27
2024/2/24,0021048464,10,1900,2.000,2024/2/24
2024/2/24,0021048464,20,2050,2.000,2024/2/24
2024/2/24,0021048464,30,2300,1.000,2024/2/24
2024/2/24,0021048464,40,2250,2.000,2024/2/24
2024/2/24,0021048464,50,2500,2.000,2024/2/24
2024/2/24,0021048464,60,2150,4.000,2024/2/24
2024/2/24,0021048464,70,1550,3.000,2024/2/24
2024/2/24,0021048464,80,1800,2.000,2024/2/24
2024/2/24,0021048464,100,2000,2.000,2024/2/24
2024/2/24,0021048464,110,2400,3.000,2024/2/24
2024/2/24,0021048464,120,2500,3.000,2024/2/24
2024/2/24,0021048464,130,2100,4.000,2024/2/24
2024/2/24,0021048464,140,2300,2.000,2024/2/24
2024/2/24,0021048464,150,2450,3.000,2024/2/24
2024/2/24,0021048466,10,2020,1.000,2024/2/24
2024/2/24,0021048466,20,2050,1.000,2024/2/24
2024/2/24,0021048467,10,1800,3.000,2024/2/24
2024/2/24,0021048467,20,1000,10.000,2024/2/24
2024/2/24,0021048468,10,1850,1.000,2024/2/24
2024/2/24,0021048468,20,1750,1.000,2024/2/24
2024/2/24,0021048468,30,1850,1.000,2024/2/24
2024/2/24,0021048471,10,850,12.000,2024/2/24
2024/2/24,0021048471,20,2200,3.000,2024/2/24
2024/2/24,0021048471,30,1500,5.000,2024/2/24
2024/2/24,0021048471,40,2350,2.000,2024/2/24
2024/2/24,0021048471,50,1400,3.000,2024/2/24
2024/2/24,0021048471,60,1350,4.000,2024/2/24
2024/2/24,0021048471,70,1400,4.000,2024/2/24
2024/2/24,0021048477,10,2100,1.000,2024/2/24
2024/2/24,0021048477,20,2100,3.000,2024/2/24
2024/2/24,0021048477,30,2400,4.000,2024/2/24
2024/2/24,0021048477,40,2100,2.000,2024/2/24
2024/2/24,0021048477,50,1600,5.000,2024/2/24
2024/2/24,0021048477,60,1500,5.000,2024/2/24
2024/2/24,0021048480,10,1400,2.000,2024/2/24
2024/2/24,0021048480,20,1500,2.000,2024/2/24
2024/2/24,0021048480,30,2000,2.000,2024/2/24
2024/2/24,0021048480,40,2050,3.000,2024/2/24
2024/2/24,0021048480,50,2200,2.000,2024/2/24
2024/2/24,0021048480,60,2250,4.000,2024/2/24
2024/2/24,0021048480,70,2500,2.000,2024/2/24
2024/2/24,0021048480,80,1600,2.000,2024/2/24
2024/2/24,0021048480,90,1800,3.000,2024/2/24
2024/2/24,0021048480,100,1950,2.000,2024/2/24
2024/2/24,0021048486,10,1900,2.000,2024/2/24
2024/2/24,0021048486,20,2100,1.000,2024/2/24
2024/2/24,0021048486,30,1900,1.000,2024/2/24
2024/2/24,0021048486,40,1800,1.000,2024/2/24
2024/2/24,0021048486,50,1550,2.000,2024/2/24
2024/2/24,0021048486,60,2200,2.000,2024/2/24
2024/2/24,0021048486,70,2050,1.000,2024/2/24
2024/2/24,0021048486,80,1750,1.000,2024/2/24
2024/2/24,0021048487,10,1300,1.000,2024/2/24
2024/2/24,0021048487,30,1300,1.000,2024/2/24
2024/2/24,0021048487,40,1150,4.000,2024/2/24
2024/2/24,0021048488,10,2220,18.000,2024/2/25
2024/2/24,0021048490,10,2550,2.000,2024/2/24
2024/2/24,0021048490,20,2000,2.000,2024/2/24
2024/2/24,0021048490,30,2100,8.000,2024/2/24
2024/2/24,0021048490,40,2350,8.000,2024/2/24
2024/2/24,0021048490,50,2550,2.000,2024/2/24
2024/2/24,0021048490,60,1450,2.000,2024/2/24
2024/2/24,0021048490,70,1600,4.000,2024/2/24
2024/2/24,0021048490,80,2050,4.000,2024/2/24
2024/2/24,0021048490,90,2450,2.000,2024/2/24
2024/2/24,0021048490,100,2600,2.000,2024/2/24
2024/2/24,0021048494,10,1200,4.000,2024/2/24
2024/2/24,0021048498,10,1150,10.000,2024/2/27
2024/2/24,0021048500,10,2500,1.000,2024/2/24
2024/2/24,0021048511,10,2550,2.000,2024/2/24
2024/2/24,0021048514,10,2100,1.000,2024/2/24
2024/2/24,0021048517,10,2050,1.000,2024/2/24
2024/2/24,0021048528,10,1250,4.000,2024/2/24
2024/2/24,0021048528,20,680,15.000,2024/2/24
2024/2/24,0021048528,30,1150,4.000,2024/2/24
2024/2/24,0021048528,40,1200,5.000,2024/2/24
2024/2/24,0021048528,50,2550,2.000,2024/2/24
2024/2/24,0021048528,60,2400,2.000,2024/2/24
2024/2/24,0021048531,10,2050,2.000,2024/2/24
2024/2/24,0021048531,20,2150,5.000,2024/2/24
2024/2/24,0021048531,30,2800,1.000,2024/2/24
2024/2/24,0021048531,40,1950,5.000,2024/2/24
2024/2/24,0021048531,50,2450,1.000,2024/2/24
2024/2/24,0021048531,60,2550,5.000,2024/2/24
2024/2/24,0021048532,10,1950,1.000,2024/2/24
2024/2/24,0021048532,20,1850,1.000,2024/2/24
2024/2/24,0021048532,30,1300,1.000,2024/2/24
2024/2/24,0021048532,40,2450,1.000,2024/2/24
2024/2/24,0021048532,50,2300,2.000,2024/2/24
2024/2/24,0021048532,60,1900,1.000,2024/2/24
2024/2/24,0021048532,70,1750,1.000,2024/2/24
2024/2/24,0021048532,80,2500,2.000,2024/2/24
2024/2/24,0021048532,90,2300,2.000,2024/2/24
2024/2/24,0021048532,100,2150,2.000,2024/2/24
2024/2/24,0021048532,110,2100,2.000,2024/2/24
2024/2/24,0021048532,120,1500,1.000,2024/2/24
2024/2/24,0021048533,10,1025,35.000,2024/2/24
2024/2/24,0021048534,10,1950,2.000,2024/2/24
2024/2/24,0021048534,20,2350,4.000,2024/2/24
2024/2/24,0021048534,30,2050,2.000,2024/2/24
2024/2/24,0021048534,40,2250,2.000,2024/2/24
2024/2/24,0021048534,50,1750,3.000,2024/2/24
2024/2/24,0021048534,60,2450,2.000,2024/2/24
2024/2/24,0021048534,70,1950,4.000,2024/2/24
2024/2/24,0021048539,10,820,90.000,2024/2/27
2024/2/24,0021048539,20,1020,40.000,2024/2/27
2024/2/24,0021048539,30,900,20.000,2024/2/27
2024/2/24,0021048539,40,950,85.000,2024/2/27
2024/2/24,0021048539,50,1000,65.000,2024/2/27
2024/2/24,0021048539,60,1050,35.000,2024/2/27
2024/2/24,0021048540,10,1300,6.000,2024/2/26
2024/2/24,0021048540,20,1400,3.000,2024/2/26
2024/2/24,0021048540,30,1600,8.000,2024/2/24
2024/2/24,0021048540,40,1700,8.000,2024/2/24
2024/2/24,0021048540,50,1800,2.000,2024/2/26
2024/2/24,0021048540,60,2100,1.000,2024/2/24
2024/2/24,0021048540,70,2200,9.000,2024/2/26
2024/2/24,0021048540,80,2300,10.000,2024/2/26
2024/2/24,0021048540,90,2300,2.000,2024/2/24
2024/2/24,0021048540,100,2500,12.000,2024/2/26
2024/2/24,0021048540,110,1300,6.000,2024/2/24
2024/2/24,0021048540,120,1500,3.000,2024/2/24
2024/2/24,0021048540,130,1600,3.000,2024/2/26
2024/2/24,0021048540,140,1700,5.000,2024/2/24
2024/2/24,0021048540,150,1900,6.000,2024/2/26
2024/2/24,0021048540,160,2000,6.000,2024/2/24
2024/2/24,0021048540,170,2200,3.000,2024/2/26
2024/2/24,0021048540,180,2400,6.000,2024/2/26
2024/2/24,0021048540,190,1300,3.000,2024/2/26
2024/2/24,0021048540,200,1400,3.000,2024/2/26
2024/2/24,0021048540,210,1900,1.000,2024/2/24
2024/2/24,0021048540,220,1500,4.000,2024/2/24
2024/2/24,0021048540,230,2000,1.000,2024/2/24
2024/2/24,0021048542,10,1550,10.000,2024/2/27
2024/2/24,0021048542,20,1700,2.000,2024/2/27
2024/2/24,0021048542,30,1900,6.000,2024/2/27
2024/2/24,0021048542,40,1950,6.000,2024/2/27
2024/2/24,0021048542,50,1750,2.000,2024/2/27
2024/2/24,0021048542,70,1250,12.000,2024/2/27
2024/2/24,0021048542,80,1400,14.000,2024/2/27
2024/2/24,0021048544,10,1300,6.000,2024/2/27
2024/2/24,0021048544,40,2000,6.000,2024/2/26
2024/2/24,0021048544,50,2200,2.000,2024/2/27
2024/2/24,0021048544,90,1900,4.000,2024/2/27
2024/2/24,0021048544,100,1950,6.000,2024/2/27
2024/2/24,0021048544,110,2250,6.000,2024/2/25
2024/2/24,0021048545,20,1400,2.000,2024/2/27
2024/2/24,0021048545,30,1600,3.000,2024/2/27
2024/2/24,0021048545,40,2150,3.000,2024/2/27
2024/2/24,0021048545,70,2000,3.000,2024/2/26
2024/2/24,0021048545,80,2250,4.000,2024/2/27
2024/2/24,0021048551,10,2100,1.000,2024/2/24
2024/2/24,0021048553,10,2100,6.000,2024/2/24
2024/2/24,0021048553,20,2000,5.000,2024/2/24
2024/2/24,0021048553,30,1200,2.000,2024/2/24
2024/2/24,0021048557,10,1400,2.000,2024/2/24
2024/2/24,0021048557,20,1900,2.000,2024/2/24
2024/2/24,0021048557,30,2000,4.000,2024/2/24
2024/2/24,0021048557,40,2100,3.000,2024/2/24
2024/2/24,0021048557,50,2150,5.000,2024/2/24
2024/2/24,0021048557,60,2250,2.000,2024/2/24
2024/2/24,0021048557,70,1800,1.000,2024/2/24
2024/2/24,0021048561,10,2600,4.000,2024/2/24
2024/2/24,0021048570,10,1700,1.000,2024/2/24
2024/2/24,0021048570,20,1800,1.000,2024/2/24
2024/2/24,0021048570,30,1800,2.000,2024/2/24
2024/2/24,0021048574,10,1600,1.000,2024/2/24
2024/2/24,0021048574,20,1900,1.000,2024/2/24
2024/2/24,0021048574,30,1750,1.000,2024/2/24
2024/2/24,0021048574,40,1700,1.000,2024/2/24
2024/2/24,0021048574,50,1750,1.000,2024/2/24
2024/2/24,0021048577,10,2300,5.000,2024/2/27
2024/2/24,0021048577,20,1330,10.000,2024/2/27
2024/2/24,0021048577,30,1550,5.000,2024/2/27
2024/2/24,0021048577,40,2250,4.000,2024/2/27
2024/2/24,0021048580,10,1900,10.000,2024/2/24
2024/2/24,0021048580,20,1750,15.000,2024/2/24
2024/2/24,0021048580,30,2100,5.000,2024/2/24
2024/2/24,0021048581,10,1450,5.000,2024/2/24
2024/2/24,0021048581,20,1850,2.000,2024/2/24
2024/2/24,0021048581,30,2000,4.000,2024/2/24
2024/2/24,0021048581,40,2100,2.000,2024/2/24
2024/2/24,0021048581,50,1400,2.000,2024/2/24
2024/2/24,0021048581,60,1550,2.000,2024/2/24
2024/2/24,0021048581,70,1600,4.000,2024/2/24
2024/2/24,0021048581,80,1900,2.000,2024/2/24
2024/2/24,0021048585,10,2300,3.000,2024/2/24
2024/2/24,0021048585,20,2350,6.000,2024/2/24
2024/2/24,0021048588,10,1600,2.000,2024/2/24
2024/2/24,0021048589,10,1800,1.000,2024/2/24
2024/2/24,0021048589,20,2400,1.000,2024/2/24
2024/2/24,0021048589,30,1950,1.000,2024/2/24
2024/2/24,0021048589,40,1900,1.000,2024/2/24
2024/2/24,0021048589,50,1900,1.000,2024/2/24
2024/2/24,0021048592,10,1750,3.000,2024/2/24
2024/2/24,0021048592,20,1900,1.000,2024/2/24
2024/2/24,0021048592,30,2100,3.000,2024/2/24
2024/2/24,0021048598,20,1400,1.000,2024/2/25
2024/2/24,0021048598,30,1650,1.000,2024/2/25
2024/2/24,0021048598,40,2050,4.000,2024/2/25
2024/2/24,0021048598,60,1300,1.000,2024/2/25
2024/2/24,0021048598,70,1550,1.000,2024/2/25
2024/2/24,0021048598,80,1700,3.000,2024/2/25
2024/2/24,0021048598,90,1800,2.000,2024/2/25
2024/2/24,0021048598,100,1850,1.000,2024/2/25
2024/2/24,0021048598,110,2200,1.000,2024/2/25
2024/2/24,0021048598,120,2250,1.000,2024/2/25
2024/2/24,0021048604,10,1500,2.000,2024/2/26
2024/2/24,0021048604,20,1600,1.000,2024/2/24
2024/2/24,0021048604,30,1900,1.000,2024/2/24
2024/2/24,0021048604,40,2200,3.000,2024/2/26
2024/2/24,0021048604,50,2350,1.000,2024/2/24
2024/2/24,0021048604,60,1750,1.000,2024/2/24
2024/2/24,0021048604,70,1800,1.000,2024/2/24
2024/2/24,0021048604,80,2000,1.000,2024/2/24
2024/2/24,0021048604,90,2100,1.000,2024/2/24
2024/2/24,0021048604,100,2150,2.000,2024/2/24
2024/2/24,0021048604,110,2300,2.000,2024/2/24
2024/2/24,0021048604,120,2450,1.000,2024/2/24
2024/2/24,0021048604,130,2500,2.000,2024/2/24
2024/2/24,0021048604,140,1700,1.000,2024/2/24
2024/2/24,0021048606,10,2800,5.000,2024/2/24
2024/2/24,0021048606,20,2500,10.000,2024/2/24
2024/2/24,0021048607,10,1400,1.000,2024/2/24
2024/2/24,0021048607,20,1500,2.000,2024/2/24
2024/2/24,0021048607,30,1700,2.000,2024/2/24
2024/2/24,0021048607,40,2000,2.000,2024/2/24
2024/2/24,0021048607,50,2200,3.000,2024/2/24
2024/2/24,0021048607,60,2300,1.000,2024/2/24
2024/2/24,0021048607,70,1500,3.000,2024/2/24
2024/2/24,0021048607,80,2300,1.000,2024/2/24
2024/2/24,0021048607,90,1400,1.000,2024/2/24
2024/2/24,0021048607,100,1600,3.000,2024/2/24
2024/2/24,0021048607,110,1700,1.000,2024/2/24
2024/2/24,0021048607,120,2400,1.000,2024/2/24
2024/2/24,0021048613,10,900,10.000,2024/2/26
2024/2/24,0021048613,20,1050,5.000,2024/2/26
2024/2/24,0021048613,30,1000,8.000,2024/2/26
2024/2/24,0021048613,40,1100,9.000,2024/2/26
2024/2/24,0021048613,50,950,2.000,2024/2/26
2024/2/24,0021048614,10,1650,2.000,2024/2/24
2024/2/24,0021048614,20,2100,2.000,2024/2/24
2024/2/24,0021048614,30,2250,4.000,2024/2/24
2024/2/24,0021048614,40,1850,2.000,2024/2/24
2024/2/24,0021048614,50,2000,2.000,2024/2/24
2024/2/24,0021048614,60,2050,2.000,2024/2/24
2024/2/24,0021048614,70,2350,2.000,2024/2/24
2024/2/24,0021048614,80,2500,3.000,2024/2/24
2024/2/24,0021048615,10,1000,1.000,2024/2/26
2024/2/24,0021048615,20,1050,1.000,2024/2/26
2024/2/24,0021048615,30,1100,1.000,2024/2/26
2024/2/24,0021048616,10,1500,2.000,2024/2/24
2024/2/24,0021048616,20,1700,2.000,2024/2/24
2024/2/24,0021048616,30,1800,1.000,2024/2/24
2024/2/24,0021048616,40,1900,2.000,2024/2/24
2024/2/24,0021048616,60,1600,1.000,2024/2/24
2024/2/24,0021048616,70,1800,2.000,2024/2/27
2024/2/24,0021048616,80,2200,3.000,2024/2/24
2024/2/24,0021048616,100,2400,2.000,2024/2/24
2024/2/24,0021048616,110,2700,2.000,2024/2/24
2024/2/24,0021048616,120,1500,1.000,2024/2/24
2024/2/24,0021048616,130,1700,1.000,2024/2/24
2024/2/24,0021048616,140,2000,2.000,2024/2/24
2024/2/24,0021048616,150,1600,1.000,2024/2/24
2024/2/24,0021048616,160,1700,2.000,2024/2/27
2024/2/24,0021048616,170,1800,2.000,2024/2/24
2024/2/24,0021048616,180,1900,2.000,2024/2/27
2024/2/24,0021048616,190,2000,2.000,2024/2/24
2024/2/24,0021048616,200,2100,2.000,2024/2/24
2024/2/24,0021048616,210,2400,3.000,2024/2/24
2024/2/24,0021048619,10,1830,16.000,2024/2/24
2024/2/24,0021048619,20,1820,1.000,2024/2/26
2024/2/24,0021048619,30,1900,4.000,2024/2/24
2024/2/24,0021048621,10,2150,3.000,2024/2/24
2024/2/24,0021048621,20,1900,17.000,2024/2/24
2024/2/24,0021048622,10,2600,4.000,2024/2/25
2024/2/24,0021048622,20,2700,4.000,2024/2/25
2024/2/24,0021048623,10,2200,1.000,2024/2/25
2024/2/24,0021048623,20,2300,2.000,2024/2/25
2024/2/24,0021048623,30,2600,1.000,2024/2/25
2024/2/24,0021048623,40,2100,1.000,2024/2/25
2024/2/24,0021048623,50,2500,2.000,2024/2/25
2024/2/24,0021048624,20,1100,1.000,2024/2/25
2024/2/24,0021048624,30,1150,1.000,2024/2/25
2024/2/24,0021048624,40,2000,1.000,2024/2/25
2024/2/24,0021048624,50,1800,3.000,2024/2/25
2024/2/24,0021048624,60,2200,2.000,2024/2/25
2024/2/24,0021048624,70,2500,2.000,2024/2/25
2024/2/24,0021048624,90,1900,2.000,2024/2/25
2024/2/24,0021048624,100,1300,3.000,2024/2/25
2024/2/24,0021048624,110,1400,3.000,2024/2/25
2024/2/24,0021048624,120,1800,3.000,2024/2/26
2024/2/24,0021048625,10,2750,4.000,2024/2/24
2024/2/24,0021048625,20,2600,2.000,2024/2/24
2024/2/24,0021048625,30,2550,4.000,2024/2/24
2024/2/24,0021048625,40,2400,2.000,2024/2/24
2024/2/24,0021048625,50,2350,3.000,2024/2/24
2024/2/24,0021048625,60,2250,3.000,2024/2/24
2024/2/24,0021048625,70,2200,3.000,2024/2/24
2024/2/24,0021048625,80,2100,2.000,2024/2/24
2024/2/24,0021048625,90,1900,1.000,2024/2/24
2024/2/24,0021048625,100,1750,1.000,2024/2/24
2024/2/24,0021048625,110,1650,1.000,2024/2/24
2024/2/24,0021048625,120,1600,1.000,2024/2/24
2024/2/24,0021048625,130,1500,1.000,2024/2/24
2024/2/24,0021048625,140,1400,1.000,2024/2/24
2024/2/24,0021048625,150,1350,1.000,2024/2/24
2024/2/24,0021048625,160,1300,1.000,2024/2/24
2024/2/24,0021048625,170,2650,3.000,2024/2/24
